# Program:featureCounts v2.0.3; Command:"/users/mugolini/subread-2.0.3-Linux-x86_64/bin/./featureCounts" "-p" "--countReadPairs" "-B" "--minOverlap" "10" "-s" "2" "-T" "12" "-t" "exon" "-g" "gene_id" "-a" "/scratch/mugolini/GRCz11_105_GENOME/Danio_rerio.GRCz11.105.gtf.gz" "-o" "raw_counts_proper_orientation_filtered_and_unfiltered.txt" "/scratch/mugolini/eSLAM/HISAT3N_Output/WT_B1_aligned.unique.sorted.bam" "/scratch/mugolini/eSLAM/HISAT3N_Output/WT_B3_aligned.unique.filtered.sorted.bam" "/scratch/mugolini/eSLAM/HISAT3N_Output/WT_D3_aligned.unique.filtered.sorted.bam" "/scratch/mugolini/eSLAM/HISAT3N_Output/WT_D1_aligned.unique.sorted.bam" "/scratch/mugolini/eSLAM/HISAT3N_Output/miR430_B2_aligned.unique.filtered.sorted.bam" "/scratch/mugolini/eSLAM/HISAT3N_Output/WT_A4_aligned.unique.sorted.bam" "/scratch/mugolini/eSLAM/HISAT3N_Output/miR430_D1_aligned.unique.filtered.sorted.bam" "/scratch/mugolini/eSLAM/HISAT3N_Output/WT_B3_aligned.unique.sorted.bam" "/scratch/mugolini/eSLAM/HISAT3N_Output/WT_A2_aligned.unique.filtered.sorted.bam" "/scratch/mugolini/eSLAM/HISAT3N_Output/miR430_D1_aligned.unique.sorted.bam" "/scratch/mugolini/eSLAM/HISAT3N_Output/WT_A1_aligned.unique.filtered.sorted.bam" "/scratch/mugolini/eSLAM/HISAT3N_Output/WT_C3_aligned.unique.filtered.sorted.bam" "/scratch/mugolini/eSLAM/HISAT3N_Output/miR430_D2_aligned.unique.sorted.bam" "/scratch/mugolini/eSLAM/HISAT3N_Output/miR430_D2_aligned.unique.filtered.sorted.bam" "/scratch/mugolini/eSLAM/HISAT3N_Output/WT_C1_aligned.unique.filtered.sorted.bam" "/scratch/mugolini/eSLAM/HISAT3N_Output/miR430_C1_aligned.unique.filtered.sorted.bam" "/scratch/mugolini/eSLAM/HISAT3N_Output/miR430_A2_aligned.unique.sorted.bam" "/scratch/mugolini/eSLAM/HISAT3N_Output/miR430_C1_aligned.unique.sorted.bam" "/scratch/mugolini/eSLAM/HISAT3N_Output/miR430_C2_aligned.unique.sorted.bam" "/scratch/mugolini/eSLAM/HISAT3N_Output/miR430_B1_aligned.unique.sorted.bam" "/scratch/mugolini/eSLAM/HISAT3N_Output/WT_D3_aligned.unique.sorted.bam" "/scratch/mugolini/eSLAM/HISAT3N_Output/WT_B4_aligned.unique.sorted.bam" "/scratch/mugolini/eSLAM/HISAT3N_Output/miR430_B1_aligned.unique.filtered.sorted.bam" "/scratch/mugolini/eSLAM/HISAT3N_Output/WT_C2_aligned.unique.filtered.sorted.bam" "/scratch/mugolini/eSLAM/HISAT3N_Output/miR430_C3_aligned.unique.sorted.bam" "/scratch/mugolini/eSLAM/HISAT3N_Output/miR430_A3_aligned.unique.filtered.sorted.bam" "/scratch/mugolini/eSLAM/HISAT3N_Output/WT_A3_aligned.unique.filtered.sorted.bam" "/scratch/mugolini/eSLAM/HISAT3N_Output/miR430_A2_aligned.unique.filtered.sorted.bam" "/scratch/mugolini/eSLAM/HISAT3N_Output/miR430_D3_aligned.unique.sorted.bam" "/scratch/mugolini/eSLAM/HISAT3N_Output/WT_B2_aligned.unique.sorted.bam" "/scratch/mugolini/eSLAM/HISAT3N_Output/miR430_C2_aligned.unique.filtered.sorted.bam" "/scratch/mugolini/eSLAM/HISAT3N_Output/miR430_B3_aligned.unique.sorted.bam" "/scratch/mugolini/eSLAM/HISAT3N_Output/WT_D1_aligned.unique.filtered.sorted.bam" "/scratch/mugolini/eSLAM/HISAT3N_Output/WT_B2_aligned.unique.filtered.sorted.bam" "/scratch/mugolini/eSLAM/HISAT3N_Output/WT_A2_aligned.unique.sorted.bam" "/scratch/mugolini/eSLAM/HISAT3N_Output/WT_D4_aligned.unique.sorted.bam" "/scratch/mugolini/eSLAM/HISAT3N_Output/miR430_B2_aligned.unique.sorted.bam" "/scratch/mugolini/eSLAM/HISAT3N_Output/miR430_A1_aligned.unique.sorted.bam" "/scratch/mugolini/eSLAM/HISAT3N_Output/WT_C4_aligned.unique.filtered.sorted.bam" "/scratch/mugolini/eSLAM/HISAT3N_Output/WT_A1_aligned.unique.sorted.bam" "/scratch/mugolini/eSLAM/HISAT3N_Output/WT_B1_aligned.unique.filtered.sorted.bam" "/scratch/mugolini/eSLAM/HISAT3N_Output/WT_D2_aligned.unique.sorted.bam" "/scratch/mugolini/eSLAM/HISAT3N_Output/WT_C3_aligned.unique.sorted.bam" "/scratch/mugolini/eSLAM/HISAT3N_Output/WT_A3_aligned.unique.sorted.bam" "/scratch/mugolini/eSLAM/HISAT3N_Output/miR430_A3_aligned.unique.sorted.bam" "/scratch/mugolini/eSLAM/HISAT3N_Output/WT_B4_aligned.unique.filtered.sorted.bam" "/scratch/mugolini/eSLAM/HISAT3N_Output/WT_D4_aligned.unique.filtered.sorted.bam" "/scratch/mugolini/eSLAM/HISAT3N_Output/WT_C1_aligned.unique.sorted.bam" "/scratch/mugolini/eSLAM/HISAT3N_Output/miR430_B3_aligned.unique.filtered.sorted.bam" "/scratch/mugolini/eSLAM/HISAT3N_Output/miR430_C3_aligned.unique.filtered.sorted.bam" "/scratch/mugolini/eSLAM/HISAT3N_Output/WT_D2_aligned.unique.filtered.sorted.bam" "/scratch/mugolini/eSLAM/HISAT3N_Output/miR430_D3_aligned.unique.filtered.sorted.bam" "/scratch/mugolini/eSLAM/HISAT3N_Output/WT_A4_aligned.unique.filtered.sorted.bam" "/scratch/mugolini/eSLAM/HISAT3N_Output/WT_C2_aligned.unique.sorted.bam" "/scratch/mugolini/eSLAM/HISAT3N_Output/WT_C4_aligned.unique.sorted.bam" "/scratch/mugolini/eSLAM/HISAT3N_Output/miR430_A1_aligned.unique.filtered.sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	/scratch/mugolini/eSLAM/HISAT3N_Output/WT_B1_aligned.unique.sorted.bam	/scratch/mugolini/eSLAM/HISAT3N_Output/WT_B3_aligned.unique.filtered.sorted.bam	/scratch/mugolini/eSLAM/HISAT3N_Output/WT_D3_aligned.unique.filtered.sorted.bam	/scratch/mugolini/eSLAM/HISAT3N_Output/WT_D1_aligned.unique.sorted.bam	/scratch/mugolini/eSLAM/HISAT3N_Output/miR430_B2_aligned.unique.filtered.sorted.bam	/scratch/mugolini/eSLAM/HISAT3N_Output/WT_A4_aligned.unique.sorted.bam	/scratch/mugolini/eSLAM/HISAT3N_Output/miR430_D1_aligned.unique.filtered.sorted.bam	/scratch/mugolini/eSLAM/HISAT3N_Output/WT_B3_aligned.unique.sorted.bam	/scratch/mugolini/eSLAM/HISAT3N_Output/WT_A2_aligned.unique.filtered.sorted.bam	/scratch/mugolini/eSLAM/HISAT3N_Output/miR430_D1_aligned.unique.sorted.bam	/scratch/mugolini/eSLAM/HISAT3N_Output/WT_A1_aligned.unique.filtered.sorted.bam	/scratch/mugolini/eSLAM/HISAT3N_Output/WT_C3_aligned.unique.filtered.sorted.bam	/scratch/mugolini/eSLAM/HISAT3N_Output/miR430_D2_aligned.unique.sorted.bam	/scratch/mugolini/eSLAM/HISAT3N_Output/miR430_D2_aligned.unique.filtered.sorted.bam	/scratch/mugolini/eSLAM/HISAT3N_Output/WT_C1_aligned.unique.filtered.sorted.bam	/scratch/mugolini/eSLAM/HISAT3N_Output/miR430_C1_aligned.unique.filtered.sorted.bam	/scratch/mugolini/eSLAM/HISAT3N_Output/miR430_A2_aligned.unique.sorted.bam	/scratch/mugolini/eSLAM/HISAT3N_Output/miR430_C1_aligned.unique.sorted.bam	/scratch/mugolini/eSLAM/HISAT3N_Output/miR430_C2_aligned.unique.sorted.bam	/scratch/mugolini/eSLAM/HISAT3N_Output/miR430_B1_aligned.unique.sorted.bam	/scratch/mugolini/eSLAM/HISAT3N_Output/WT_D3_aligned.unique.sorted.bam	/scratch/mugolini/eSLAM/HISAT3N_Output/WT_B4_aligned.unique.sorted.bam	/scratch/mugolini/eSLAM/HISAT3N_Output/miR430_B1_aligned.unique.filtered.sorted.bam	/scratch/mugolini/eSLAM/HISAT3N_Output/WT_C2_aligned.unique.filtered.sorted.bam	/scratch/mugolini/eSLAM/HISAT3N_Output/miR430_C3_aligned.unique.sorted.bam	/scratch/mugolini/eSLAM/HISAT3N_Output/miR430_A3_aligned.unique.filtered.sorted.bam	/scratch/mugolini/eSLAM/HISAT3N_Output/WT_A3_aligned.unique.filtered.sorted.bam	/scratch/mugolini/eSLAM/HISAT3N_Output/miR430_A2_aligned.unique.filtered.sorted.bam	/scratch/mugolini/eSLAM/HISAT3N_Output/miR430_D3_aligned.unique.sorted.bam	/scratch/mugolini/eSLAM/HISAT3N_Output/WT_B2_aligned.unique.sorted.bam	/scratch/mugolini/eSLAM/HISAT3N_Output/miR430_C2_aligned.unique.filtered.sorted.bam	/scratch/mugolini/eSLAM/HISAT3N_Output/miR430_B3_aligned.unique.sorted.bam	/scratch/mugolini/eSLAM/HISAT3N_Output/WT_D1_aligned.unique.filtered.sorted.bam	/scratch/mugolini/eSLAM/HISAT3N_Output/WT_B2_aligned.unique.filtered.sorted.bam	/scratch/mugolini/eSLAM/HISAT3N_Output/WT_A2_aligned.unique.sorted.bam	/scratch/mugolini/eSLAM/HISAT3N_Output/WT_D4_aligned.unique.sorted.bam	/scratch/mugolini/eSLAM/HISAT3N_Output/miR430_B2_aligned.unique.sorted.bam	/scratch/mugolini/eSLAM/HISAT3N_Output/miR430_A1_aligned.unique.sorted.bam	/scratch/mugolini/eSLAM/HISAT3N_Output/WT_C4_aligned.unique.filtered.sorted.bam	/scratch/mugolini/eSLAM/HISAT3N_Output/WT_A1_aligned.unique.sorted.bam	/scratch/mugolini/eSLAM/HISAT3N_Output/WT_B1_aligned.unique.filtered.sorted.bam	/scratch/mugolini/eSLAM/HISAT3N_Output/WT_D2_aligned.unique.sorted.bam	/scratch/mugolini/eSLAM/HISAT3N_Output/WT_C3_aligned.unique.sorted.bam	/scratch/mugolini/eSLAM/HISAT3N_Output/WT_A3_aligned.unique.sorted.bam	/scratch/mugolini/eSLAM/HISAT3N_Output/miR430_A3_aligned.unique.sorted.bam	/scratch/mugolini/eSLAM/HISAT3N_Output/WT_B4_aligned.unique.filtered.sorted.bam	/scratch/mugolini/eSLAM/HISAT3N_Output/WT_D4_aligned.unique.filtered.sorted.bam	/scratch/mugolini/eSLAM/HISAT3N_Output/WT_C1_aligned.unique.sorted.bam	/scratch/mugolini/eSLAM/HISAT3N_Output/miR430_B3_aligned.unique.filtered.sorted.bam	/scratch/mugolini/eSLAM/HISAT3N_Output/miR430_C3_aligned.unique.filtered.sorted.bam	/scratch/mugolini/eSLAM/HISAT3N_Output/WT_D2_aligned.unique.filtered.sorted.bam	/scratch/mugolini/eSLAM/HISAT3N_Output/miR430_D3_aligned.unique.filtered.sorted.bam	/scratch/mugolini/eSLAM/HISAT3N_Output/WT_A4_aligned.unique.filtered.sorted.bam	/scratch/mugolini/eSLAM/HISAT3N_Output/WT_C2_aligned.unique.sorted.bam	/scratch/mugolini/eSLAM/HISAT3N_Output/WT_C4_aligned.unique.sorted.bam	/scratch/mugolini/eSLAM/HISAT3N_Output/miR430_A1_aligned.unique.filtered.sorted.bam
ENSDARG00000104522	18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18	31999208;31999334;31999353;31999991;32000135;32000152;32000152;32000152;32000711;32000711;32000711;32001370;32001577;32001577;32001577;32001659;32001659;32001846;32001846;32001846;32001846;32001846;32001846;32002032;32002032;32002032;32002183;32002183;32002183;32002183	31999393;31999393;31999393;32000303;32000303;32000303;32000303;32000303;32000766;32000762;32000766;32001761;32001761;32001761;32001761;32001761;32001761;32001950;32002091;32001950;32002084;32001950;32001909;32002091;32002091;32002091;32002533;32002211;32002709;32002294	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	1720	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	2	0	0	1	2	0	0	0	1	0	0	0	1	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	2	3	1	0	1	0	0
ENSDARG00000101644	18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18	2681241;2685414;2687503;2687503;2687988;2687988;2689547;2689547;2692123;2692123;2692304;2692304;2699308;2699308;2702382;2702382;2702818;2707011;2707011;2708416;2709334;2710187;2710379;2711798;2713130;2715771;2721422;2727687	2685619;2685619;2687775;2687775;2688162;2688162;2689695;2689695;2692190;2692190;2692390;2692390;2699548;2699548;2703127;2702623;2703127;2707218;2707218;2708534;2709419;2710296;2710429;2711977;2713222;2715887;2721604;2727764	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	7343	93	1	5	68	9	41	7	24	16	32	8	36	7	1	18	21	102	81	44	121	9	71	25	18	42	17	21	29	22	84	14	105	23	16	52	15	18	44	7	50	27	24	103	71	52	28	3	89	32	9	9	5	5	65	67	13
ENSDARG00000062178	18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18	22138924;22174630;22217489;22220656;22227738;22227738;22227738;22227738;22232688;22232688;22232688;22232688;22232976;22232976;22232976;22232976;22233148;22233148;22233148;22233148;22233298;22233298;22233298;22233298;22242951;22242951;22242951;22242951;22245633;22245633;22245633;22245633;22249011;22249011;22249011;22249011;22251254;22251254;22251254;22251254;22254585;22254585;22254585;22254585;22254906;22254906;22254906;22254906;22260424;22260424;22260424;22260424;22266798;22266798;22266798;22266798;22267735;22267735;22267735;22267735;22269796;22269796;22269796;22269796;22270077;22270077;22270077;22270077;22272911;22272911;22272911;22272911;22274999;22274999;22274999;22274999;22277187;22277187;22277187;22277187;22277462;22277462;22277462;22277462;22282578;22282578;22282578;22282578	22139380;22174771;22217936;22220725;22227861;22227861;22227861;22227861;22232840;22232840;22232840;22232840;22233054;22233054;22233054;22233054;22233171;22233171;22233171;22233171;22233351;22233351;22233351;22233351;22243100;22243100;22243100;22243100;22245696;22245696;22245696;22245696;22249054;22249054;22249054;22249054;22251379;22251379;22251379;22251379;22254733;22254733;22254733;22254733;22255035;22255035;22255035;22255035;22261365;22261365;22261365;22261365;22266943;22266943;22266943;22266943;22267897;22267897;22267897;22267897;22269931;22269931;22269931;22269931;22270238;22270238;22270238;22270238;22273069;22273069;22273069;22273069;22275195;22275195;22275195;22275195;22277270;22277270;22277270;22277270;22277552;22277552;22277552;22277552;22282675;22282675;22282675;22283398	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	5115	637	27	447	768	42	135	451	166	16	593	16	130	800	683	49	171	765	590	467	529	472	281	38	140	315	58	25	92	573	485	134	302	134	57	267	460	182	285	3	322	52	651	611	218	231	14	60	614	67	200	475	510	9	499	154	19
ENSDARG00000057210	18;18;18	17027874;17029708;17030235	17028803;17029809;17030870	-;-;-	1668	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	5	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0
ENSDARG00000058285	18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18	8340886;8346920;8348194;8348194;8349059;8349059;8349957;8349957;8350220;8350220;8352417;8352417;8352649;8352649;8352979;8352979;8353182;8353182;8353609;8353609;8355832;8355832;8358057;8358057;8358244;8358244;8359381;8359381;8360150;8360150;8361122;8361122;8363110;8363110;8363313;8363313;8367175;8367175	8341611;8347225;8348355;8348355;8349198;8349198;8350128;8350128;8350321;8350321;8352554;8352554;8352726;8352726;8353086;8353086;8353266;8353266;8353804;8353804;8356017;8356017;8358162;8358162;8358360;8358360;8359545;8359545;8360284;8360284;8361274;8361274;8363223;8363223;8363405;8363405;8367258;8367566	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	3674	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSDARG00000093618	18;18	22149561;22150614	22150041;22150663	-;-	531	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0	0
ENSDARG00000063457	18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18	6479963;6479963;6481854;6481854;6486575;6486575;6487963;6487963;6488611;6488611;6488833;6488833;6490584;6490584;6492095;6492115;6493959;6493959;6498729;6498729;6498901;6498901	6480054;6480054;6481994;6481994;6486686;6486686;6488109;6488109;6488747;6488747;6488968;6488968;6490791;6490721;6492271;6492271;6494117;6494117;6498797;6498797;6499249;6499252	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	1730	138	7	2	170	1	24	3	51	3	43	13	9	22	1	12	7	209	114	105	120	13	74	7	10	30	6	7	14	20	135	8	60	29	8	90	17	37	104	0	116	10	85	115	74	76	7	2	175	1	4	11	0	1	130	94	4
ENSDARG00000096365	18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18	35128685;35128751;35129717;35129717;35130416;35130426;35130426;35130621;35130621;35131502;35131502;35131502;35131774;35131774;35131774;35132343;35132343;35132343;35134362;35134362;35134587;35134587;35143065;35143065;35146970	35128780;35128780;35129744;35129744;35130520;35130520;35130520;35130755;35130755;35131675;35131675;35131675;35131813;35131813;35131813;35132688;35132362;35132362;35134441;35134441;35134807;35134807;35143264;35143414;35148310	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	2916	144	2	5	205	11	105	16	59	12	54	14	13	21	3	7	18	195	133	87	242	17	133	16	5	62	17	7	19	41	132	13	145	17	11	91	30	42	160	2	144	20	53	132	80	117	9	6	188	22	8	6	10	11	85	33	12
ENSDARG00000063167	18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18	8320165;8322881;8323192;8326206;8327282;8332177;8332367;8332944;8334388;8334502;8335013;8335139;8335241;8335241;8335241;8337515;8337515;8337515	8320831;8322989;8323305;8326339;8327386;8332235;8332451;8333052;8335107;8335107;8335107;8335322;8335322;8335379;8335322;8337756;8338946;8338157	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	3775	418	31	10	474	11	200	25	209	26	149	57	56	53	13	85	39	415	421	240	461	26	327	57	36	152	42	26	44	67	368	34	284	56	45	211	97	150	294	6	297	74	85	378	171	221	22	10	563	46	22	29	16	23	283	133	26
ENSDARG00000041133	18;18;18;18;18;18;18;18	20494413;20495511;20499990;20506729;20509065;20510053;20510234;20510877	20494676;20495849;20500148;20506827;20509187;20510106;20510433;20511015	+;+;+;+;+;+;+;+	1377	0	0	1	0	2	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
ENSDARG00000034001	18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18	17032312;17039832;17039832;17043538;17043623;17048035;17048035;17048035;17048035;17051369;17051369;17051369;17051369;17056344;17056344;17056344;17056344;17059172;17059172;17059172;17059172;17062170;17062170;17062170;17062170;17063225;17063225;17063225;17063225;17065313;17065313;17065313;17065313;17066924;17066924;17066924;17066924;17067669;17067669;17067669;17067669;17067916;17067916;17067916;17067916;17068140;17068140;17069301;17069301;17069301;17069301;17070143;17070143;17070143;17070143;17071949;17071949;17071949;17071949;17072201;17072201;17072201;17072201;17073506;17073506;17073506;17073506;17074969;17074969;17074969	17034268;17043787;17043787;17043787;17043787;17048148;17048148;17048148;17048148;17051520;17051520;17051520;17051520;17056502;17056502;17056502;17056502;17059229;17059229;17059229;17059229;17062658;17062658;17062658;17062658;17063359;17063359;17063359;17063359;17065507;17065507;17065507;17065507;17067050;17067050;17067050;17067050;17067845;17067845;17067845;17067845;17068028;17068207;17068207;17068028;17068207;17068207;17069457;17069457;17069457;17069457;17070252;17070252;17070252;17070252;17072096;17072096;17072096;17072096;17072317;17072317;17072317;17072317;17074155;17074155;17074155;17074155;17075098;17075098;17075098	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	9123	252	3	46	353	6	65	14	56	2	96	4	14	64	26	9	12	240	199	149	216	70	116	3	20	80	4	4	2	58	198	9	115	9	7	89	106	50	150	4	149	5	149	264	82	75	7	8	327	7	22	54	30	0	171	146	3
ENSDARG00000068219	18;18	44703343;44707532	44703451;44709050	+;+	1628	138	34	11	110	6	59	8	96	22	54	30	35	29	3	53	42	227	158	138	222	24	100	59	47	53	21	13	78	39	158	32	145	28	49	97	32	21	142	0	136	44	72	125	72	91	20	7	163	19	7	20	13	16	93	24	29
ENSDARG00000010445	18;18;18;18;18;18;18;18;18;18;18;18;18;18;18	14885545;14886457;14891772;14893709;14894092;14896202;14896280;14896701;14896701;14899699;14899699;14900414;14900414;14901119;14901119	14886373;14886553;14891944;14893848;14894202;14896342;14896342;14896864;14896867;14899756;14899756;14900463;14900463;14901437;14901480	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	2128	481	4	95	611	15	180	50	122	13	100	11	42	73	53	27	15	133	116	129	101	122	334	17	31	58	5	4	6	86	380	28	51	32	10	175	221	75	77	10	306	17	207	382	173	68	18	26	552	12	36	118	65	7	225	212	7
ENSDARG00000091865	18;18	17072075;17073535	17072112;17074021	+;+	525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000068374	18;18;18;18;18;18;18;18;18	40668615;40669698;40671142;40674169;40674169;40680712;40680712;40684584;40684584	40669443;40671533;40671533;40674329;40674329;40680912;40680912;40684792;40684756	-;-;-;-;-;-;-;-;-	3236	25	9	7	51	4	11	4	20	5	5	5	8	2	2	17	8	4	12	2	3	7	10	0	11	21	0	15	0	45	31	1	2	22	10	16	14	4	0	1	19	7	15	21	24	0	3	5	53	2	21	9	43	6	26	11	0
ENSDARG00000034941	18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18	44746594;44750170;44750172;44750175;44751205;44751205;44751205;44751655;44751655;44752908;44752908;44752908;44753104;44753104;44753104;44753275;44753275;44753275;44754299;44754299;44754299;44755624;44755624;44755624;44757181;44757181;44757683;44757683;44757851;44757851;44760106;44760106;44760360;44760360;44761166;44761166;44761353;44761353;44763315;44763315;44764378;44764378;44765405;44765405	44746621;44750338;44750338;44750338;44751273;44751273;44751273;44751750;44751750;44753016;44753016;44753016;44753196;44753196;44753196;44753356;44753356;44753356;44754363;44754363;44754363;44755708;44755708;44755708;44757318;44757318;44757763;44757763;44757957;44757957;44760252;44760252;44760431;44760431;44761244;44761244;44761440;44761440;44763423;44763423;44764494;44764494;44765515;44765515	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	1845	89	0	3	157	0	39	4	30	1	31	0	6	6	0	3	8	73	66	48	93	11	86	10	3	15	3	2	2	13	65	6	46	3	4	45	14	12	53	0	55	2	41	98	50	27	5	0	155	9	0	1	0	1	86	24	5
ENSDARG00000041108	18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18	26422124;26422554;26422710;26422898;26423053;26423241;26424983;26425139;26425170;26425332;26425332;26425473;26425473;26426384;26426384;26428148	26422278;26422585;26422815;26422968;26423157;26423327;26425038;26425251;26425251;26425400;26425400;26425579;26425579;26426509;26426637;26428525	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	1533	6	14	969	370	159	0	319	14	0	322	0	172	32	31	67	66	11	67	11	45	976	0	24	56	881	13	0	10	1892	2	11	8	369	2	0	1088	164	7	0	0	6	195	172	0	13	0	159	69	6	861	192	1875	0	57	27	5
ENSDARG00000040505	18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18	49248389;49248434;49248452;49250845;49250845;49250845;49253158;49253158;49253158;49254445;49254445;49254445;49256602;49256602;49256602;49259118;49259283;49259283;49261646;49261646;49264836;49264836	49248630;49248630;49248621;49251065;49251065;49251065;49253262;49253262;49253262;49254523;49254523;49254523;49256659;49256659;49256659;49259256;49259438;49259438;49261739;49261739;49267856;49264850	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	4115	264	10	1	273	1	121	2	105	4	104	11	7	30	1	8	5	174	189	114	215	20	150	9	5	64	8	2	1	36	216	2	154	12	4	86	67	48	180	2	184	19	74	220	125	117	5	5	305	5	1	4	6	4	177	53	12
ENSDARG00000026865	18;18;18;18;18;18;18;18;18;18;18	12276567;12276697;12277303;12280146;12280146;12280146;12291913;12291913;12294985;12327303;12327384	12277682;12277682;12277682;12280302;12280223;12280302;12292090;12292090;12295092;12327478;12327426	-;-;-;-;-;-;-;-;-;-;-	1735	736	8	99	918	17	314	72	367	3	374	25	20	175	29	16	19	1364	680	842	858	176	518	6	28	380	32	3	3	385	825	13	619	15	10	352	281	373	694	6	624	27	384	792	263	519	2	32	1068	13	74	53	180	3	691	129	5
ENSDARG00000011498	18;18;18;18;18;18;18;18;18;18;18	18000695;18000887;18000998;18035486;18035486;18035692;18035692;18046683;18046683;18048632;18059142	18000894;18001162;18001162;18035605;18035605;18035783;18035783;18046827;18046744;18048844;18060544	+;+;+;+;+;+;+;+;+;+;+	2441	188	2	4	173	0	145	7	62	2	64	0	2	27	7	2	1	182	152	144	144	25	175	2	3	78	1	0	1	51	168	4	128	2	0	165	37	88	126	1	155	0	69	154	123	88	2	1	198	2	2	2	12	6	136	80	1
